"id","name","description","price","price_category","category","flowers","seasonality","occasion","url"
"xof_authors_050","Bouquet ""Antonia""","Classic Antonia arrangement with peonies, roses and chrysanthemum","1800","Mid-Range","Author's bouquets","Peonie / rose / chryzantema","All-Season","General","https://xoflowers.md/bouquet-antonia/"
"xof_authors_051","Flower bouquet ""Vanilla""","Sweet vanilla arrangement with gerbera, roses, antirinium and panicum","1000","Mid-Range","Author's bouquets","Gerbera / rose / anthrinium / panicum","All-Season","General","https://xoflowers.md/bouquet-vanilla/"
"xof_authors_052","Bouquet ""Grace Kelly""","Elegant Grace Kelly arrangement with hydrangea and roses","2400","Premium","Author's bouquets","Hydrangea / rose","All-Season","General","https://xoflowers.md/bouquet-grace-kelly/"
"xof_authors_053","Bouquet ""Lily""","Fresh lily arrangement with viburnum, spray roses, hydrangea and peonies","1400","Mid-Range","Author's bouquets","Viburnum / roses spray / hydrangea / peonies","All-Season","General","https://xoflowers.md/bouquet-lily/"
"xof_authors_054","Buchet de flori ""Lilac Beauty""","Beautiful lilac arrangement with roses, eustoma and chrysanthemum","750","Budget","Author's bouquets","Rose / eustoma / chryzantema","All-Season","General","https://xoflowers.md/buchet-lilac-beauty/"
"xof_authors_055","Bouquet ""Alps""","Mountain-inspired arrangement with viburnum, matiola, anthurium, roses and peonies","1680","Mid-Range","Author's bouquets","Viburnum / matiola / anthurium / rose / peony","All-Season","General","https://xoflowers.md/bouquet-alps/"
"xof_authors_056","Bouquet ""Hanna""","Sweet Hanna arrangement with hydrangea, chrysanthemum and spray roses","1750","Mid-Range","Author's bouquets","Hydrangea / chryzantema / roses spray","All-Season","General","https://xoflowers.md/bouquet-hanna/"
"xof_authors_057","Bouquet ""Sweet paints""","Sweet colorful arrangement with spray roses and roses - available in S and M sizes","1350","Mid-Range","Author's bouquets","Rose spray / rose","All-Season","General","https://xoflowers.md/bouquet-sweet-paints/"
"xof_authors_058","Bouquet ""Lavanda""","Lavender-inspired arrangement with hydrangea, roses and viburnum","3000","Premium","Author's bouquets","Hydrangea / rose / viburnum","All-Season","General","https://xoflowers.md/bouquet-lavanda/"
"xof_authors_059","Bouquet ""Sofia's kiss""","Romantic Sofia arrangement with hydrangea, roses, gerbera, matiola, eucalyptus and ranunculus - available in S, M, L sizes","1800","Mid-Range","Author's bouquets","Hydrangea / rose / gerbera / matiola / eucalyptus / ranunculus","All-Season","General","https://xoflowers.md/bouquet-sofias-kiss/"
"xof_authors_060","Bouquet ""Morning in Paris""","Parisian morning arrangement with roses, germini, tanacetum and dianthus","1900","Mid-Range","Author's bouquets","Rose / germini / tanacetum / dianthus","All-Season","General","https://xoflowers.md/bouquet-morning-paris/"
"xof_authors_061","Bouquet ""Spring garden""","Spring garden arrangement with ranunculus, hydrangea, genista, wax flower, roses, chrysanthemum and daffodils","2800","Premium","Author's bouquets","Ranunculus / hydrangea / genista / WAXflower / rose / chrysantema / daffodil","All-Season","General","https://xoflowers.md/bouquet-spring-garden/"
"xof_authors_062","Bouquet ""Pink sun""","Pink sunny arrangement with tulips, gerbera, genista and roses - available in S and M sizes","680","Budget","Author's bouquets","Tulip / gerbera / genista / rose","All-Season","General","https://xoflowers.md/bouquet-pink-sun/"
"xof_authors_063","Bouquet ""Passion""","Passionate arrangement with Rose Nina, Rose Pink Expression, carnation and Rose Julliet - available in S, M, L sizes","1350","Mid-Range","Author's bouquets","Rose Nina / Rose Pink Expression / carnation / Rose Julliet","All-Season","General","https://xoflowers.md/bouquet-passion/"
"xof_authors_064","Bouquet ""Gentle Light""","Gentle light arrangement with Playa Blanca roses, gerbera, carnation and spray roses - available in S, M, L sizes","1350","Mid-Range","Author's bouquets","Playa Blanca rose / gerbera / carnation / spray rose","All-Season","General","https://xoflowers.md/bouquet-gentle-light/"
"xof_authors_065","Bouquet ""Tender Feelings""","Tender arrangement with gerbera, spray roses, roses and chrysanthemum","950","Mid-Range","Author's bouquets","Gerbera / rose spray / rose / chrysanthemum","All-Season","General","https://xoflowers.md/bouquet-tender-feelings/"
"xof_authors_066","Bouquet of flowers ""Orange Accent""","Bright orange accent with spray roses Jullieta, chrysanthemum and gerbera","750","Budget","Author's bouquets","Rose spray Jullieta / chrysanthemum / gerbera","All-Season","General","https://xoflowers.md/bouquet-orange-accent/"
"xof_authors_067","Flower bouquet ""Sweetheart""","Sweet arrangement with gerbera, chrysanthemum and statice","500","Budget","Author's bouquets","Gerbera / chryzantemum / statice","All-Season","General","https://xoflowers.md/bouquet-sweetheart/"
"xof_authors_068","Flower bouquet ""Wave of Happiness""","Happy wave arrangement with ranunculus, gerbera and chrysanthemum","700","Budget","Author's bouquets","Ranunculus / gerbera / chrysanthemum","All-Season","General","https://xoflowers.md/bouquet-wave-happiness/"
"xof_authors_069","Flower bouquet ""Flowers of love""","Loving arrangement with chrysanthemum, tulips and spray roses","600","Budget","Author's bouquets","Chrysanthemum / tulip / spray rose","All-Season","General","https://xoflowers.md/bouquet-flowers-love/"
"xof_authors_070","Bouquet ""Sweet Silvia""","Sweet arrangement with Rose Silvia Pink and tanacetum","1550","Mid-Range","Author's bouquets","Rose Silvia Pink / Tanacetum","All-Season","General","https://xoflowers.md/bouquet-sweet-silvia/"
"xof_authors_071","Bouquet ""Pink Love""","Pink love arrangement with spray roses, tanacetum and chrysanthemum","1850","Mid-Range","Author's bouquets","Roses spray / tanacetum / chryzantema","All-Season","General","https://xoflowers.md/bouquet-pink-love/"
"xof_authors_072","Bouquet ""A fiery sunset""","Fiery sunset arrangement with roses, gerbera, lagurus and stabilized leaves","1100","Mid-Range","Author's bouquets","Rose / gerbera / lagurus / stabilized leaves","All-Season","General","https://xoflowers.md/bouquet-fiery-sunset/"
"xof_authors_073","Bouquet ""Fresh fall""","Fresh autumn arrangement with chrysanthemum, gerbera, roses and tanacetum","1300","Mid-Range","Author's bouquets","Chryzantema / gerbera / rosД™ / tanacetum","All-Season","General","https://xoflowers.md/bouquet-fresh-fall/"
"xof_authors_074","Bouquet ""Dawn""","Dawn arrangement with roses and gerbera","1500","Mid-Range","Author's bouquets","Roses / gerbera","All-Season","General","https://xoflowers.md/bouquet-dawn/"
"xof_authors_075","Bouquet ""Autumn sun""","Autumn sun arrangement with roses, chrysanthemum and ruskus","1350","Mid-Range","Author's bouquets","Rose / chryzantema / ruskus","All-Season","General","https://xoflowers.md/bouquet-autumn-sun/"
"xof_authors_076","Bouquet ""Gentle Autumn""","Gentle autumn roses arrangement - available in S and M sizes","1350","Mid-Range","Author's bouquets","Roses","All-Season","General","https://xoflowers.md/bouquet-gentle-autumn/"
"xof_authors_077","Bouquet ""A summer moment""","Summer moment arrangement with hydrangea and tanacetum - available in S and M sizes","1150","Mid-Range","Author's bouquets","Hydrangea / tanacetum","All-Season","General","https://xoflowers.md/bouquet-summer-moment/"
"xof_authors_078","Bouquet ""Summer Fireworks""","Fireworks arrangement with hydrangea, roses and tanacetum","1700","Mid-Range","Author's bouquets","Hydrangea / rose / tanacetum","All-Season","General","https://xoflowers.md/bouquet-summer-fireworks/"
"xof_authors_079","Bouquet ""Angelica""","Angelic arrangement with hydrangea, roses and peonies","2200","Premium","Author's bouquets","Hydrangea / rose / peony","All-Season","General","https://xoflowers.md/bouquet-angelica/"
"xof_authors_080","Bouquet ""Warm Moments""","Warm moments arrangement with roses, peonies, delphinium, scabiosa, dahlia, nigella and antirinium","2320","Premium","Author's bouquets","Rose / peony / delphinium / scabiosa / dahlia / nigella / antirinium","All-Season","General","https://xoflowers.md/bouquet-warm-moments/"
"xof_authors_081","Bouquet ""The Flower Secret""","Secret arrangement with hydrangea, delphinium, roses, gerbera, anthurium and eustoma","1600","Mid-Range","Author's bouquets","Hydrangea / delphinium / rose / gerbera / anthurium / eustoma","All-Season","General","https://xoflowers.md/bouquet-flower-secret/"
"xof_authors_082","Bouquet ""Fragrant Mission""","Fragrant mission arrangement with roses, anthurium, chrysanthemum, peonies, eucalyptus, panicum and eustoma","2450","Premium","Author's bouquets","Rose / anthurium / chrysanthemum / peony / eucalyptus / panicum / eustoma","All-Season","General","https://xoflowers.md/bouquet-fragrant-mission/"
"xof_authors_083","Bouquet ""Blooming Worlds""","Blooming worlds arrangement with mixed seasonal flowers","2300","Premium","Author's bouquets","Mixed seasonal flowers","All-Season","General","https://xoflowers.md/bouquet-blooming-worlds/"
"xof_authors_084","Bouquet ""Dolve Vita""","Sweet life arrangement with peonies, spray roses and tanacetum","2900","Premium","Author's bouquets","Peonies / roses spray / tanacetum","All-Season","General","https://xoflowers.md/bouquet-dolce-vita/"
"xof_authors_085","Bouquet ""Serenade""","Romantic serenade with hydrangea, peonies, viburnum and eucalyptus","2000","Premium","Author's bouquets","Hydrangea / peony / viburnum / eucalyptus","All-Season","General","https://xoflowers.md/bouquet-serenade/"
"xof_authors_086","Bouquet ""The Mediterranean""","Mediterranean arrangement with hydrangea, viburnum and roses","1900","Mid-Range","Author's bouquets","Hydrangea / viburnum / rose","All-Season","General","https://xoflowers.md/bouquet-mediterranean/"
"xof_authors_087","Bouquet ""Warm Moments""","Warm moments arrangement with tanacetum, craspedia, hydrangea, eucalyptus and eustoma","990","Mid-Range","Author's bouquets","Tanacetum / Craspedia / Hydrangea / Eucalyptus / Eustoma","All-Season","General","https://xoflowers.md/bouquet-warm-moments-variant/"
"xof_authors_088","Bouquet ""Temptation""","Tempting arrangement with hydrangea, anthurium, freesia, eucalyptus and chrysanthemum","1400","Mid-Range","Author's bouquets","Hydrangea / anthurium / freesia / eucalyptus / chrysanthemum","All-Season","General","https://xoflowers.md/bouquet-temptation/"
"xof_authors_089","Bouquet ""White flowers""","Pure white arrangement with hydrangea, chrysanthemum and tanacetum","950","Mid-Range","Author's bouquets","Hydrangea / chrysanthemum / tanacetum","All-Season","General","https://xoflowers.md/bouquet-white-flowers/"
"xof_authors_090","Bouquet ""Gardens of Semiramis""","Ancient garden arrangement with roses, peonies, chrysanthemum, anthurium and matthiola","1800","Mid-Range","Author's bouquets","Rose / peony / chrysanthemum / anthurium / matthiola","All-Season","General","https://xoflowers.md/bouquet-gardens-semiramis/"
"xof_authors_091","Bouquet ""Summer Sigh""","Summer sigh arrangement with anthurium, chrysanthemum, eustoma and hydrangea","1200","Mid-Range","Author's bouquets","Anthurium / chrysanthemum / eustoma / hydrangea","All-Season","General","https://xoflowers.md/bouquet-summer-sigh/"
"xof_authors_092","Bouquet ""Juli""","July arrangement with roses, dianthus, tulips, asparagus and antirinium","1900","Mid-Range","Author's bouquets","Rose / dianthus / tulip / asparagus / antirinium","All-Season","General","https://xoflowers.md/bouquet-juli/"
"xof_authors_093","Bouquet ""Instyle""","Stylish arrangement with roses, matthiola and dianthus","850","Mid-Range","Author's bouquets","Rose / matthiola / dianthus","All-Season","General","https://xoflowers.md/bouquet-instyle/"
"xof_authors_094","Field bouquet","Natural field arrangement with panicum, chrysanthemum daisy and freesia","790","Budget","Author's bouquets","Panicum / chrysanthemum daisy / freesia","All-Season","General","https://xoflowers.md/field-bouquet/"
"xof_authors_095","Bouquet ""Spring Dreams""","Spring dreams arrangement with hydrangea, viburnum, roses, tulips and Prunus branches","2050","Premium","Author's bouquets","Hydrangea / viburnum / rose / tulip / branches Prunus / tulip","All-Season","General","https://xoflowers.md/bouquet-spring-dreams/"
"xof_authors_096","Bouquet ""Summer art""","Artistic summer arrangement with freesia, tulips, green bell, statice, oxypetalum, narcissus, hydrangea, iris and tanacetum","2500","Premium","Author's bouquets","Freesia / tulip / green bell/ statice / oxypetalum / narcissus / hydrangea / iris / tanacetum","All-Season","General","https://xoflowers.md/bouquet-summer-art/"
"xof_authors_097","Bouquet ""Love Rising""","Rising love arrangement with Roses Nina and Roses Pink Mondial - available in 11, 21, 51 roses","830","Mid-Range","Author's bouquets","Roses Nina/ Roses Pink Mondial","All-Season","General","https://xoflowers.md/bouquet-love-rising/"
"xof_authors_098","Bouquet ""Tender Message""","Tender message arrangement with hydrangea, chrysanthemum and statice","1200","Mid-Range","Author's bouquets","Hydrangea / chrysanthemum / statice","All-Season","General","https://xoflowers.md/bouquet-tender-message/"
"xof_authors_099","Bouquet ""Kylie""","Magnificent bouquet created from luxury roses of famous varieties Pink Expression, Pink Floyd, Julliet and Silva Pink - a color palette that pleases the eye with delicate freshness of shades","4000","Premium","Author's bouquets","Roses: Expression, Pink Floyd, Julliet, Silva Pink","All-Season","General","https://xoflowers.md/bouquet-kylie/"
"xof_authors_100","Bouquet ""Bright memory""","Large luxurious bouquet that reminds of yourself. Beautiful arrangement with hydrangea, peonies, spray roses, viburnum and tanacetum that will decorate any interior for a long time","3500","Premium","Author's bouquets","Hydrangea / peony / rose spray / viburnum / tanacetum","All-Season","General","https://xoflowers.md/bouquet-bright-memory/"
"xof_authors_101","Bright flower bouquet ""Coral Charm""","Bright, life-affirming flower trio Coral Charm. Perfect for making surprises with Coral Charm peonies, viburnum and eucalyptus that will keep fresh and fragrant for a long time","1700","Mid-Range","Author's bouquets","Peonies / viburnum / eucalyptus","All-Season","General","https://xoflowers.md/bouquet-coral-charm/"
"xof_brides_001","Bride's bouquet","Elegant bridal bouquet with calla, scabiosa, delphinium, peony, and freesia.","1900","Mid-Range","Bride's bouquet","Calla / scabiosa / delphinium / peon / fresia","All-Season","Wedding","https://xoflowers.md/brides-bouquet-calla-scabiosa-delphinium/"
"xof_brides_002","Bride's bouquet","Beautiful bridal bouquet featuring gerbera, anthurium, antirinium, peony, and panicum.","2000","Premium","Bride's bouquet","Gerbera / athurium / anthirinium / peon /panicum","All-Season","Wedding","https://xoflowers.md/brides-bouquet-gerbera-athurium/"
"xof_brides_003","Bride's bouquet","Chic bridal bouquet composed of matiola, eustoma, and dianthus.","2100","Premium","Bride's bouquet","Matiola / eustoma / dianthus","All-Season","Wedding","https://xoflowers.md/brides-bouquet-matiola-eustoma/"
"xof_brides_004","Bouquet ""LOVE""","Romantic 'LOVE' bouquet with peony, freesia, and anthurium.","1900","Mid-Range","Bride's bouquet","Peon / fresia / anthurium","All-Season","Wedding","https://xoflowers.md/bouquet-love/"
"xof_brides_005","Bouquet ""Stylish Bride""","Sophisticated 'Stylish Bride' bouquet with calla lily, ornithogalum, and dianthus.","1400","Mid-Range","Bride's bouquet","Calla lily / ornithogalum / dianthus","All-Season","Wedding","https://xoflowers.md/bouquet-stylish-bride/"
"xof_brides_006","Bouquet ""Tender Love""","Delicate 'Tender Love' bouquet featuring scabiosa and stifa.","1600","Mid-Range","Bride's bouquet","Scabioza / stifa","All-Season","Wedding","https://xoflowers.md/bouquet-tender-love/"
"xof_brides_007","Wheat bride's bouquet","Unique bridal bouquet made entirely of wheat.","3000","Premium","Bride's bouquet","Wheat","All-Season","Wedding","https://xoflowers.md/wheat-brides-bouquet/"
"xof_brides_008","Bride's Bouquet of dried flowers","Bohemian bridal bouquet crafted from dried flowers and peony.","3200","Premium","Bride's bouquet","dried flowers / peony","All-Season","Wedding","https://xoflowers.md/brides-bouquet-dried-flowers/"
"xof_brides_009","XL peony bride bouquet","Extravagant XL bridal bouquet composed solely of peonies.","5500","Premium","Bride's bouquet","Peony","All-Season","Wedding","https://xoflowers.md/xl-peony-bride-bouquet/"
"xof_brides_010","Hydrangea bridal bouquet","Classic bridal bouquet featuring lush hydrangea.","2800","Premium","Bride's bouquet","Hydrangea","All-Season","Wedding","https://xoflowers.md/hydrangea-bridal-bouquet/"
"xof_brides_011","A bride's bouquet of snow-white peonies","Pristine bridal bouquet made of snow-white peonies.","3500","Premium","Bride's bouquet","Peony","All-Season","Wedding","https://xoflowers.md/brides-bouquet-snow-white-peonies/"
"xof_brides_012","Bride's bouquet","Exquisite bridal bouquet with oxypetalum and lily of the valley.","4600","Premium","Bride's bouquet","Oxypetalum / lily of the valley","All-Season","Wedding","https://xoflowers.md/brides-bouquet-oxypetalum-lily-of-the-valley/"
"xof_brides_013","Bride's bouquet ""O atingere blГўndă""","Soft touch bridal bouquet with roses, calla, and hydrangea.","2900","Premium","Bride's bouquet","Roses / cala / hydrangea","All-Season","Wedding","https://xoflowers.md/brides-bouquet-o-atingere-blinda/"
"xof_brides_014","Bride's bouquet ""Lady Fresia""","Elegant 'Lady Fresia' bridal bouquet featuring freesia.","3800","Premium","Bride's bouquet","Fresia","All-Season","Wedding","https://xoflowers.md/brides-bouquet-lady-fresia/"
"xof_brides_015","Bride's bouquet ""Gatsby""","Vintage-inspired 'Gatsby' bridal bouquet with stifa, peony, eustoma, ruskus, eucalyptus, and rose.","2800","Premium","Bride's bouquet","Stifa / peony / eustoma / ruskus / eucalyptus / rose","All-Season","Wedding","https://xoflowers.md/brides-bouquet-gatsby/"
"xof_brides_016","Bride's bouquet ""Blue Lagoon""","Serene 'Blue Lagoon' bridal bouquet with rose, delphinium, ozotamnus, eustoma, and germini.","3700","Premium","Bride's bouquet","rose / delphinium / ozotamnus / eustoma / germini","All-Season","Wedding","https://xoflowers.md/brides-bouquet-blue-lagoon/"
"xof_brides_017","Bride's bouquet ""Summer wind""","Light and airy 'Summer wind' bridal bouquet with rose, delphinium, eucalyptus, eustoma, and waxflower.","2600","Premium","Bride's bouquet","rose / delphinium / eucalyptus / eustoma /waxflower","All-Season","Wedding","https://xoflowers.md/brides-bouquet-summer-wind/"
"xof_brides_018","Bride's bouquet ""Northern Lights""","Striking 'Northern Lights' bridal bouquet with peony, delphinium, scabiosa, mattiola, eucalyptus, and rose.","3600","Premium","Bride's bouquet","Peony / delphinium / scabiosa / mattiola / eucalyptus / rose","All-Season","Wedding","https://xoflowers.md/brides-bouquet-northern-lights/"
"xof_brides_019","Bouquet ""Summer Garden""","Vibrant 'Summer Garden' bouquet with scabiosa, peony, eustoma, tanacetum, eucalyptus, antirinium, chrysanthemum, and trachelium.","3500","Premium","Bride's bouquet","Scabiosa / peony / eustoma / tanacetum / eucalyptus / antirinium / chrysanthemum / trachelium","All-Season","Wedding","https://xoflowers.md/bouquet-summer-garden/"
"xof_brides_020","Gentle bridal bouquet","Soft bridal bouquet with spray roses, gypsophila, and chrysanthemum.","2400","Premium","Bride's bouquet","Roses spray / Gypsophila / Chrysanthemum","All-Season","Wedding","https://xoflowers.md/gentle-bridal-bouquet/"
"xof_premium_001","Basket with roses ""Poma Rosa""","Luxurious basket filled with beautiful roses.","8700","Premium","Premium","rose","All-Season","Luxury","https://xoflowers.md/basket-with-roses-poma-rosa/"
"xof_premium_002","Bouquet ""Luxurious""","An opulent bouquet featuring hydrangea, rose, and tanacetum.","8800","Premium","Premium","hydrangea / rose / tanacetum","All-Season","Luxury","https://xoflowers.md/bouquet-luxurious/"
"xof_premium_003","Box with flowers ""Pearl Love""","A charming box arrangement with anthurium, mattiola, peony, spray rose, hydrangea, and lily.","3500","Premium","Premium","anthurium / mattiola / peony / rose spray / hydrangea / lilia","All-Season","Luxury","https://xoflowers.md/box-with-flowers-pearl-love/"
"xof_premium_004","Bouquet ""51 peonies""","A grand bouquet composed of 51 exquisite peonies.","5600","Premium","Premium","peony","All-Season","Luxury","https://xoflowers.md/bouquet-51-peonies/"
"xof_premium_005","Bouquet made of hydrangea Verena Pink","A stunning bouquet exclusively made of Verena Pink hydrangeas.","4000","Premium","Premium","hydrangea","All-Season","Luxury","https://xoflowers.md/bouquet-made-of-hydrangea-verena-pink/"
"xof_premium_006","Bouquet ""Luxurious Love""","A luxurious and loving bouquet with hydrangea, peony, spray rose, and gerbera.","2800","Premium","Premium","hydrangea / peony / rose spray / gerbera","All-Season","Luxury","https://xoflowers.md/bouquet-luxurious-love/"
"xof_premium_007","Bouquet ""Sweetness of Feeling""","A sweet and heartfelt bouquet featuring hydrangea and peony.","4400","Premium","Premium","hydrangea / peony","All-Season","Luxury","https://xoflowers.md/bouquet-sweetness-of-feeling/"
"xof_premium_008","Bouquet ""Blue sky""","A serene 'Blue Sky' bouquet with hydrangea and peony.","4600","Premium","Premium","Hydrangea / peony","All-Season","Luxury","https://xoflowers.md/bouquet-blue-sky/"
"xof_premium_009","Basket with flowers ""Antoanetta""","An elegant basket arrangement with hydrangea, gerbera, rose, bush rose, and allium floccon.","4900","Premium","Premium","hydrangea / gerbera / rose / rose bush rose / allium floccon","All-Season","Luxury","https://xoflowers.md/basket-with-flowers-antoanetta/"
"xof_premium_010","Bouquet ""Perfect style""","A bouquet designed for perfect style, featuring hydrangea, rose, spray rose, gerbera, and dianthus.","6200","Premium","Premium","hydrangea / rose / rose spray / gerbera / dianthus","All-Season","Luxury","https://xoflowers.md/bouquet-perfect-style/"
"xof_premium_011","Bouquet ""Blazing Tenderness""","A bouquet that combines blazing color with tenderness, including gerbera, rose, viburnum, daffodil, hydrangea, and amaranth.","3200","Premium","Premium","gerbera / rose / viburnum / daffodil / hydrangea / amaranth","All-Season","Luxury","https://xoflowers.md/bouquet-blazing-tenderness/"
"xof_premium_012","Buchet ""Scarlet Inspiration""","A vibrant 'Scarlet Inspiration' bouquet with long-stemmed roses (70cm), available in various quantities.","2100","Premium","Premium","rose 70cm","All-Season","Luxury","https://xoflowers.md/buchet-scarlet-inspiration/"
"xof_premium_013","Bouquet ""Royal Symphony""","A regal 'Royal Symphony' bouquet with spray rose, hydrangea, dianthus, and tulip.","4800","Premium","Premium","rose spray / hydrangea / dianthus / tulip","All-Season","Luxury","https://xoflowers.md/bouquet-royal-symphony/"
"xof_premium_014","Basket with flowers ""The magnificence of roses""","A magnificent basket arrangement showcasing roses and eucalyptus.","4600","Premium","Premium","rose / eucalyptus","All-Season","Luxury","https://xoflowers.md/basket-with-flowers-the-magnificence-of-roses/"
"xof_premium_015","Basket with flowers ""Soft shades of love""","A romantic basket with soft shades of love, including roses, dianthus, wax flower, delphinium, and chrysanthemum.","3950","Premium","Premium","Roses / dianthus / wax flower / delphinium / chrizantema","All-Season","Luxury","https://xoflowers.md/basket-with-flowers-soft-shades-of-love/"
"xof_premium_016","Box with flowers ""Warmth and tenderness""","A charming box arrangement conveying warmth and tenderness, with rose, wax flower, lisianthus, chrysanthemum, and dianthus, available in multiple sizes.","1800","Mid-Range","Premium","Rose / wax / lisianthus / chrizantema / dianthus","All-Season","Luxury","https://xoflowers.md/box-with-flowers-warmth-and-tenderness/"
"xof_premium_017","Box with flowers ""Queen""","A regal box arrangement fit for a queen, featuring hydrangea and spray roses.","11500","Premium","Premium","Hydrangea / roses spray","All-Season","Luxury","https://xoflowers.md/box-with-flowers-queen/"
"xof_premium_018","Box with hydrangea","A simple yet elegant box filled with hydrangeas.","6900","Premium","Premium","Hydrangea","All-Season","Luxury","https://xoflowers.md/box-with-hydrangea/"
"xof_premium_019","Bouquet ""Summer cloud""","A light and ethereal 'Summer Cloud' bouquet with hydrangea, lisianthus, spray rose, and rose.","3500","Premium","Premium","Hydrangea / lisianthus / rose spray / rose","All-Season","Luxury","https://xoflowers.md/bouquet-summer-cloud/"
"xof_premium_020","Basket with flowers ""Her kiss""","A sweet 'Her Kiss' basket arrangement with rose and eucalyptus.","2400","Premium","Premium","Rose / eucalypt","All-Season","Luxury","https://xoflowers.md/basket-with-flowers-her-kiss/"
"xof_premium_021","Bouquet ""Valencia""","A vibrant 'Valencia' bouquet with gerbera, rose, spray rose, lisianthus, and hydrangea.","3300","Premium","Premium","Gerbera / rose / rose spray / lisianthus / hydrangea","All-Season","Luxury","https://xoflowers.md/bouquet-valencia/"
"xof_premium_022","Box with flowers ""For love""","A loving box arrangement with hydrangea, rose, eustoma, and gerbera.","3800","Premium","Premium","Hydrangea / rose / eustoma / gerbera","All-Season","Luxury","https://xoflowers.md/box-with-flowers-for-love/"
"xof_premium_023","Bouquet ""Waltz""","A graceful 'Waltz' bouquet with rose, lisianthus, lunaria, and dahlia.","2300","Premium","Premium","Rose / lisianthus / lunaria / dahlia","All-Season","Luxury","https://xoflowers.md/bouquet-waltz/"
"xof_premium_024","Flower box ""Miracles""","A miraculous flower box with hydrangea, eustoma, mint, and chrysanthemum.","3300","Premium","Premium","Hydrangea / eustoma / mint / chryzantema","All-Season","Luxury","https://xoflowers.md/flower-box-miracles/"
"xof_premium_025","Bouquet ""Love language""","A bouquet that speaks the language of love, featuring hydrangea and lisianthus.","3200","Premium","Premium","Hydrangea / lisianthus","All-Season","Luxury","https://xoflowers.md/bouquet-love-language/"
"xof_premium_026","Bouquet ""Mojito""","A refreshing 'Mojito' bouquet with hydrangea and carnation.","4250","Premium","Premium","Hydrangea / carnation","All-Season","Luxury","https://xoflowers.md/bouquet-mojito/"
"xof_premium_027","Bouquet ""Cosmopolitan""","A sophisticated 'Cosmopolitan' bouquet with hydrangea and rose.","3750","Premium","Premium","Hydrangea / rose","All-Season","Luxury","https://xoflowers.md/bouquet-cosmopolitan/"
"xof_premium_028","Basket with flowers ""Loving heart""","A heartfelt basket arrangement with peony and hydrangea.","5100","Premium","Premium","Peony / hydrangea","All-Season","Luxury","https://xoflowers.md/basket-with-flowers-loving-heart/"
"xof_premium_029","Bouquet of peonies","A stunning bouquet composed solely of peonies.","6200","Premium","Premium","Peon","All-Season","Luxury","https://xoflowers.md/bouquet-of-peonies/"
"xof_premium_030","Basket with peonies","A beautiful basket filled with peonies.","6100","Premium","Premium","Peony","All-Season","Luxury","https://xoflowers.md/basket-with-peonies/"
"xof_premium_031","Flower Basket ""Time to Dream""","A dream-like flower basket with hydrangea, peony, and spray rose, available in various sizes.","1800","Mid-Range","Premium","Hydrangea / peon / rose spray","All-Season","Luxury","https://xoflowers.md/flower-basket-time-to-dream/"
"xof_premium_032","Bouquet ""Caprice""","A capricious bouquet with delphinium, peony, hydrangea, scabiosa, and mattiola.","3200","Premium","Premium","Delphinium / peony / hydrangea / scabiosa / mattiola","All-Season","Luxury","https://xoflowers.md/bouquet-caprice/"
"xof_premium_033","Box with hydrangea ""She's the only one!""","A special box dedicated to 'the only one', filled with hydrangea.","8300","Premium","Premium","Hydrangea","All-Season","Luxury","https://xoflowers.md/box-with-hydrangea-shes-the-only-one/"
"xof_premium_034","Bouquet made of white roses","A classic bouquet composed entirely of white roses.","4400","Premium","Premium","Rose","All-Season","Luxury","https://xoflowers.md/bouquet-made-of-white-roses/"
"xof_premium_035","Bouquet ""La Fleur""","A beautiful 'La Fleur' bouquet with chrysanthemum, rose, and hydrangea.","2700","Premium","Premium","Chyzantema / rose / hydrangea","All-Season","Luxury","https://xoflowers.md/bouquet-la-fleur/"
"xof_premium_036","Bouquet XL","An extra-large bouquet featuring hydrangea and spray roses.","4600","Premium","Premium","Hydrangea / roses spray","All-Season","Luxury","https://xoflowers.md/bouquet-xl/"
"xof_premium_037","Bouquet ""Mandarinos""","A vibrant 'Mandarinos' bouquet filled with roses.","2800","Premium","Premium","Roses","All-Season","Luxury","https://xoflowers.md/bouquet-mandarinos/"
"xof_premium_038","Bouquet ""Roses spray""","A charming bouquet composed of spray roses, available in various quantities.","1095","Mid-Range","Premium","Roses spray","All-Season","Luxury","https://xoflowers.md/bouquet-roses-spray/"
"xof_premium_039","Bouquet ""Sofia's kiss""","A romantic 'Sofia's Kiss' bouquet with hydrangea, rose, gerbera, matiola, eucalyptus, and ranunculus, available in multiple sizes.","1800","Mid-Range","Premium","Hydrangea / rose / gerbera / matiola / eucalyptus / ranunculus","All-Season","Luxury","https://xoflowers.md/bouquet-sofias-kiss/"
"xof_premium_040","Basket with flowers ""Sun kiss""","A sun-kissed basket arrangement with viburnum, rose, gerbera, eustoma, and matiola.","2700","Premium","Premium","Viburnum / rose / gerbera / eustoma / matiola","All-Season","Luxury","https://xoflowers.md/basket-with-flowers-sun-kiss/"
"xof_premium_041","Basket with roses ""Love Valley""","A romantic 'Love Valley' basket filled with roses, available in various quantities.","2650","Premium","Premium","Roses","All-Season","Luxury","https://xoflowers.md/basket-with-roses-love-valley/"
